session_id,model,input_tokens,output_tokens,total_tokens
1f6fb52a4ac34bebad888a51df6cdb83,deepseek-chat,866,849,1715
1f6fb52a4ac34bebad888a51df6cdb83,unknown,0,0,0
1f8686a233e049839aaba92579eda8af,deepseek-chat,53,35,88
1f8686a233e049839aaba92579eda8af,unknown,0,0,0
1fb67903ad584df19669053d20f6c1d8,deepseek-chat,2442,317,2759
1fb67903ad584df19669053d20f6c1d8,unknown,0,0,0
1fd71fbac78542abb9578a6f01b8f8f1,ark/kimi-k2,726,302,1028
1fd71fbac78542abb9578a6f01b8f8f1,unknown,0,0,0
1ffb1a4b8d7248e6ab4d86a19322a716,ark/deepseek-v3,1506,325,1831
1ffb1a4b8d7248e6ab4d86a19322a716,unknown,0,0,0
200c8b903e6641bfa747e747fa5da2d9,unknown,0,0,0
20296a31de7249cc95ebb7a7194a1c59,deepseek-chat,1251,76,1327
20296a31de7249cc95ebb7a7194a1c59,unknown,0,0,0
205ba4db1ed847c6ba12be24a68eeee6,deepseek-chat,1136,199,1335
205ba4db1ed847c6ba12be24a68eeee6,unknown,0,0,0
206a14b349c44a66bc55997a379cf486,ark/deepseek-v3,832,296,1128
206a14b349c44a66bc55997a379cf486,deepseek-chat,5685,307,5992
206a14b349c44a66bc55997a379cf486,unknown,0,0,0
2073c748d44543a1aea6c1fbb843ade3,deepseek-chat,2564,473,3037
2073c748d44543a1aea6c1fbb843ade3,unknown,0,0,0
207f1ea71c5d45979fb7e9bd0b4435b0,ark/deepseek-v3,465,88,553
20a235527b2f423e9e4b52e5c37ffb96,ark/kimi-k2,59,116,175
20aa563fab024e2ab5b0f58ae21809df,ark/deepseek-v3,92,100,192
20c4204f96904f0da11477f709af6e08,deepseek-chat,5,15,20
20c4204f96904f0da11477f709af6e08,unknown,0,0,0
20e8a92347b54c658756624dda2fc159,deepseek-chat,4,101,105
20e8a92347b54c658756624dda2fc159,unknown,0,0,0
20f49d4e2cd045b9870ec95cd7b6ba3b,ark/deepseek-v3,2066,429,2495
20f49d4e2cd045b9870ec95cd7b6ba3b,unknown,0,0,0
21231368d7cf4e989c630efeed609780,ark/deepseek-v3,196,708,904
213e71d755fc46acb90ad0a9b24e1e5b,ark/kimi-k2,31,186,217
213e71d755fc46acb90ad0a9b24e1e5b,unknown,0,0,0
21640690ee894079b7e0b377bd442739,deepseek-chat,6882,1395,8277
21640690ee894079b7e0b377bd442739,unknown,0,0,0
21c186e2882c402c80e4953df38a1df6,deepseek-chat,0,0,0
21c186e2882c402c80e4953df38a1df6,unknown,0,0,0
2211f6f9de274b6bb7939a485d384470,deepseek-chat,864,681,1545
2211f6f9de274b6bb7939a485d384470,unknown,0,0,0
222322652ec74104b184992e744cd083,ark/deepseek-v3,1060,257,1317
222322652ec74104b184992e744cd083,unknown,0,0,0
2229a2179de44c9383471a66ee5a3191,deepseek-chat,84,403,487
2229a2179de44c9383471a66ee5a3191,unknown,0,0,0
2235c64f122c42988be5e5f6f5ac5b42,ark/deepseek-v3,465,103,568
22400715424b48ddac656c9018e39893,unknown,0,0,0
22657e22d3b847eeb8b66ef710249a95,ark/deepseek-v3,620,325,945
22657e22d3b847eeb8b66ef710249a95,unknown,0,0,0
2288eeadbac241209102251eeece15f7,ark/deepseek-v3,1911,65,1976
2288eeadbac241209102251eeece15f7,deepseek-chat,6636,1517,8153
2288eeadbac241209102251eeece15f7,unknown,0,0,0
22e5684ce08e45f78379f6a0cc5124a1,deepseek-chat,5,15,20
22e5684ce08e45f78379f6a0cc5124a1,unknown,0,0,0
22ec461628454dd19f44fd075bdefcf7,unknown,0,0,0
22f1b578dfe6421aae9144ece14ae809,unknown,0,0,0
230a1cdb3b464d30b41712ffc8ea4aa4,unknown,0,0,0
2318c86387034cd7b745f0eb50b8e947,deepseek-chat,913,307,1220
2318c86387034cd7b745f0eb50b8e947,unknown,0,0,0
2330f23f22b2445aba181389380c144c,unknown,0,0,0
23483b49511942bdb30d70d69dc12b79,ark/deepseek-v3,2667,1239,3906
23483b49511942bdb30d70d69dc12b79,unknown,0,0,0
2388dfaa31ec48a5959b349465e73c59,ark/deepseek-v3,1892,59,1951
2388dfaa31ec48a5959b349465e73c59,deepseek-chat,9946,1915,11861
2388dfaa31ec48a5959b349465e73c59,unknown,0,0,0
23a9a20fee9c44ccbc6ba559dd2ed926,ark/deepseek-v3,92,99,191
23d7d9f464854f9fb135ba6a44e4be47,deepseek-chat,701,174,875
23d7d9f464854f9fb135ba6a44e4be47,unknown,0,0,0
23e8e597c2304cf1b943d50000f69f08,deepseek-chat,5,245,250
23e8e597c2304cf1b943d50000f69f08,unknown,0,0,0
240a11d49323416496e6b43f48c759ca,unknown,0,0,0
24302a04d90e484195e1621e38273f62,ark/deepseek-v3,92,151,243
244c79a2b2db4a1aa01a9e29331d5b6d,ark/deepseek-v3,465,103,568
245e0ae92532462e9860189b2d6f4be8,deepseek-chat,15,875,890
245e0ae92532462e9860189b2d6f4be8,unknown,0,0,0
2491e204a63e495db26cbe968dcf1cbe,ark/deepseek-v3,2607,866,3473
2491e204a63e495db26cbe968dcf1cbe,unknown,0,0,0
24bcb60bb8674b69bd3d1b7bfe59e9c6,deepseek-chat,5,15,20
24bcb60bb8674b69bd3d1b7bfe59e9c6,unknown,0,0,0
24bd735246614008bebc2dd0db8468ba,ark/deepseek-v3,1485,681,2166
25072601ba9848fa8bfdb5f97893f222,unknown,0,0,0
25092813d9394b31ab406019c4bf7c05,deepseek-chat,1209,367,1576
25092813d9394b31ab406019c4bf7c05,gpt-4.1,1649,201,1850
25092813d9394b31ab406019c4bf7c05,unknown,0,0,0
2520c1183dda4dd68d8bd7fe128b738b,deepseek-chat,4,20,24
2520c1183dda4dd68d8bd7fe128b738b,unknown,0,0,0
2543f62dfcf84d9e8d960ef752648e27,ark/deepseek-v3,922,238,1160
2543f62dfcf84d9e8d960ef752648e27,deepseek-chat,10575,200,10775
2543f62dfcf84d9e8d960ef752648e27,gpt-4.1,956,0,956
2543f62dfcf84d9e8d960ef752648e27,unknown,0,0,0
256b9fd1926748e0a98a3f73a3a1c70e,deepseek-chat,2442,345,2787
256b9fd1926748e0a98a3f73a3a1c70e,unknown,0,0,0
257d3e99adfd468ea123628d30503c75,unknown,0,0,0
25c983724c534fd397b60f6d1f95b690,ark/deepseek-v3,1455,233,1688
25c983724c534fd397b60f6d1f95b690,unknown,0,0,0
25f49024d5004bf3b15050e32a2470ad,unknown,0,0,0
26047618cdde46578709f8fe3e9f5efc,ark/deepseek-v3,561,206,767
26047618cdde46578709f8fe3e9f5efc,unknown,0,0,0
2611d27de6654e9c8bf6aef13ef4ace1,ark/deepseek-v3,634,257,891
2611d27de6654e9c8bf6aef13ef4ace1,unknown,0,0,0
2635d5a49eb64e319a7dc1ee9713c755,ark/deepseek-v3,1308,321,1629
2635d5a49eb64e319a7dc1ee9713c755,gpt-4.1,1629,315,1944
2635d5a49eb64e319a7dc1ee9713c755,unknown,0,0,0
2645e4b5ddca45b7a6bab91a4a34962e,ark/deepseek-v3,92,125,217
264eb9fa5170408591a027fa65248d8e,unknown,0,0,0
26690f90e37d4ed2aaeb1641c0298e63,deepseek-chat,2336,106,2442
26690f90e37d4ed2aaeb1641c0298e63,unknown,0,0,0
267e417ce62448e9a1d046450a63d4d3,deepseek-chat,73,415,488
267e417ce62448e9a1d046450a63d4d3,unknown,0,0,0
2682a42c6dd74627bbbe1c16b73b2087,ark/deepseek-v3,1485,735,2220
269077ab5acc4932ad5d10cd3fd02dcc,unknown,0,0,0
26e8afbef8d14321a561fbdce169e8d7,unknown,0,0,0
26f64ba76a164eeba55022174c7718c5,ark/deepseek-v3,465,96,561
26f7f6f7ef074cc5a8f0d7aebc6727d6,unknown,0,0,0
27159fb1b2ac4f87a795b244647450c5,ark/deepseek-v3,614,262,876
27159fb1b2ac4f87a795b244647450c5,unknown,0,0,0
2729c50aee8043bf8ca82013c2515d3c,unknown,0,0,0
2745df0d543d4716a5357ed6f9fe2807,ark/kimi-k2,1185,301,1486
2745df0d543d4716a5357ed6f9fe2807,gpt-4.1,1056,28,1084
2745df0d543d4716a5357ed6f9fe2807,unknown,0,0,0
2774aa5cc0f149de953fb936aa00b1a1,deepseek-chat,114,370,484
2774aa5cc0f149de953fb936aa00b1a1,unknown,0,0,0
27ab2d12a98748ba9f43f86f04c770c0,unknown,0,0,0
27b9526d47dd4254995312b9328237a6,unknown,0,0,0
27c10d76f1bf49d790d0446526692dcc,ark/deepseek-v3,1909,63,1972
27c10d76f1bf49d790d0446526692dcc,deepseek-chat,1983,357,2340
27c10d76f1bf49d790d0446526692dcc,unknown,0,0,0
27d625a9da1041c1bc085a726fd09271,unknown,0,0,0
27e07b41a9af4115a0b31d1b97812d06,deepseek-chat,4,27,31
27e07b41a9af4115a0b31d1b97812d06,unknown,0,0,0
27e6a0fff42d4b70b5f3315a3a7255aa,deepseek-chat,15,1038,1053
27e6a0fff42d4b70b5f3315a3a7255aa,unknown,0,0,0
27f39fc099fe4bf1ae218b910010e14d,deepseek-chat,4,46,50
27f39fc099fe4bf1ae218b910010e14d,unknown,0,0,0
28165418e6db4eacabb7231c08637547,deepseek-chat,828,820,1648
28165418e6db4eacabb7231c08637547,unknown,0,0,0
282594850d614c2a86824c859e22d251,ark/kimi-k2,31,11,42
285080d160a24d0aa28d27c19e8675f5,deepseek-chat,111,358,469
285080d160a24d0aa28d27c19e8675f5,unknown,0,0,0
2868ee3d6e0a4e28bcf7241cf9aaf315,ark/deepseek-v3,629,336,965
28ab7a3df0944fdd9cc571d24cf8894c,ark/deepseek-v3,611,235,846
28c3f491bba7476c80f700ff94633e12,unknown,0,0,0
28d225abcc844053a424e062e13c3d7f,ark/deepseek-v3,92,122,214
28ee62e28398467e8a12fe93ecf13b26,ark/deepseek-v3,619,296,915
28ee62e28398467e8a12fe93ecf13b26,unknown,0,0,0
28f0e20cebec4605810a4b0fdeaadbc4,deepseek-chat,601,144,745
28f0e20cebec4605810a4b0fdeaadbc4,unknown,0,0,0
29106f7faddb44868b20b1ed009f3a7b,unknown,0,0,0
2913c3ed1e66497ab4c7d0b39cd0e8fb,deepseek-chat,485,61,546
2913c3ed1e66497ab4c7d0b39cd0e8fb,unknown,0,0,0
291ee8e0d2ae4e299d631ffc365d90ea,unknown,0,0,0
2950fb201f074745ac2472c2df104768,unknown,0,0,0
295a80fd9f66453ba33fcfe55873f5cd,deepseek-chat,605,137,742
295a80fd9f66453ba33fcfe55873f5cd,unknown,0,0,0
297a180981ff4a75a579fea6d11a846f,unknown,0,0,0
298c1ca328a94cc18baa5855c80ee132,ark/deepseek-v3,6121,1865,7986
298c1ca328a94cc18baa5855c80ee132,gpt-4.1,640,20,660
298c1ca328a94cc18baa5855c80ee132,unknown,0,0,0
298e4477da924d59996101d81fc979c5,deepseek-chat,2442,320,2762
298e4477da924d59996101d81fc979c5,unknown,0,0,0
29a6346426e743fcb04c870261d1bc17,unknown,0,0,0
2a27b5d8b9bb411092c0ae4890384e61,unknown,0,0,0
2a2e352532564fbea3c0f274d864c4ce,deepseek-chat,5920,1325,7245
2a2e352532564fbea3c0f274d864c4ce,unknown,0,0,0
2a5ba56b9c264c6a9745c498e58bd51f,unknown,0,0,0
2a83112929e54117ac45e4457005b59c,unknown,0,0,0
2ac7e9c799dc4ff0b493448442f8ffc1,deepseek-chat,7,4,11
2ac7e9c799dc4ff0b493448442f8ffc1,unknown,0,0,0
2b0e3db279594701a3cb4ab14f9caa50,unknown,0,0,0
2b16d5a8ce25454f979c348035cf1f3c,deepseek-chat,0,0,0
2b16d5a8ce25454f979c348035cf1f3c,unknown,0,0,0
2b25ee79455447cb8974e3bc1ca83430,ark/deepseek-v3,591,747,1338
2b3c49f3fe7940548c903a3b785e803a,ark/deepseek-v3,71,740,811
2b4c528371a74714b252295b41992485,ark/deepseek-v3,591,769,1360
2b5d99cee0434dc1bdb981b49cb25e6e,ark/deepseek-v3,1169,693,1862
2b7e0d31e30e4234852edcd5f4052edc,deepseek-chat,30,761,791
2b7e0d31e30e4234852edcd5f4052edc,unknown,0,0,0
2bc416738d3f44cb884759c3db5b59bb,ark/kimi-k2,253,129,382
2c019f4c25664fa680e8dbd9ae264504,ark/deepseek-v3,0,0,0
2c019f4c25664fa680e8dbd9ae264504,unknown,0,0,0
2c0e5c34525941a4a95622dc44adbc50,unknown,0,0,0
2c505bc95e794996aa83173d7cd02579,deepseek-chat,930,199,1129
2c505bc95e794996aa83173d7cd02579,unknown,0,0,0
2c56141953504bf490f91d3752b7e059,unknown,0,0,0
2c5816013a3c4110a5fdbf89cd42ece4,unknown,0,0,0
2ca3037cf07e469da56742be4e238bd3,unknown,0,0,0
2cc0cae806404365b480b060d86cd7d7,deepseek-chat,29,428,457
2cc0cae806404365b480b060d86cd7d7,unknown,0,0,0
2cfb71b6d30b4e6384c1ae9173bbdda6,unknown,0,0,0
2da73a71a44d41fdaa40994c2ff4b0e9,gpt-4o,16,18,34
2da73a71a44d41fdaa40994c2ff4b0e9,unknown,0,0,0
2dc40cca62e94c9e8a44d0ee8645eba8,unknown,0,0,0
2ddb57cd56fe4fd988ccf92471434406,unknown,0,0,0
2df4f0ba87754f09bf77d35e28323210,unknown,0,0,0
2e0ae139838e4af4bf62df2446b46a7a,unknown,0,0,0
2e0dec1befe849be901e8fe8d85be571,deepseek-chat,2562,408,2970
2e0dec1befe849be901e8fe8d85be571,unknown,0,0,0
2e301453d09948dda1b141017ec99791,ark/deepseek-v3,555,1707,2262
2e381206fdb04285afa6cc3bea8e6346,ark/deepseek-v3,465,98,563
2e381206fdb04285afa6cc3bea8e6346,unknown,0,0,0
2e39d8372a7d43c99ecdcea4018e3e3c,deepseek-chat,4,15,19
2e39d8372a7d43c99ecdcea4018e3e3c,gpt-4.1,554,28,582
2e39d8372a7d43c99ecdcea4018e3e3c,unknown,0,0,0
2e3b98e727584ee99c24909719af46d7,unknown,0,0,0
2e5be4c274cd484495f81ba7cc776355,ark/deepseek-v3,2287,1215,3502
2e7e67c60622455ab67002e92149388e,ark/deepseek-v3,0,0,0
2e7e67c60622455ab67002e92149388e,unknown,0,0,0
2eae63924ac144ddbc0ab0fc97a7c95b,deepseek-chat,6,95,101
2eae63924ac144ddbc0ab0fc97a7c95b,unknown,0,0,0
2eb80ace19e24e44983342e78e52b8e8,deepseek-chat,5,15,20
2eb80ace19e24e44983342e78e52b8e8,unknown,0,0,0
2ed6bb3ccd1845ada4e7ce82bb69ef6d,deepseek-chat,4,738,742
2ed6bb3ccd1845ada4e7ce82bb69ef6d,unknown,0,0,0
2f285b405fd446c2b78dde2530924fd7,ark/deepseek-v3,629,359,988
2f4e0b43401248b28d2bd6bc6a8f15e2,unknown,0,0,0
2f72025b7a0a40d0baf939b6c9e70514,ark/deepseek-v3,465,93,558
2f72025b7a0a40d0baf939b6c9e70514,unknown,0,0,0
2f93daa3eb774ed8803664807a58f71c,unknown,0,0,0
2fb0702c4e084d919963160377239198,ark/kimi-k2,26,83,109
2fb179b0145146cdb1d72a51abd60ecb,unknown,0,0,0
2ffe4269db394618b8ab46e1bcf88665,deepseek-chat,4,11,15
2ffe4269db394618b8ab46e1bcf88665,unknown,0,0,0
301f256d640845679ca5347d4f4de7a7,deepseek-chat,618,57,675
301f256d640845679ca5347d4f4de7a7,unknown,0,0,0
30554454aa4a4b3c99e55414285c7735,unknown,0,0,0
30555b2190f94d79b4d593d1fde9381f,unknown,0,0,0
30bb061242a340019138d8c50b5c53d8,ark/deepseek-v3,2657,1454,4111
30bb061242a340019138d8c50b5c53d8,unknown,0,0,0
30c32b634454463eba70d8440f90682f,ark/deepseek-v3,600,208,808
30c32b634454463eba70d8440f90682f,unknown,0,0,0
30cea942e16049f786ef60c481916661,deepseek-chat,4,11,15
30cea942e16049f786ef60c481916661,unknown,0,0,0
30eef5915e114fa49dcfa2bce056175d,ark/deepseek-v3,465,102,567
313abdbab1184bf09668332982596d3a,ark/deepseek-v3,92,124,216
313b5f1e73444afc9335eac8b4f38a3e,unknown,0,0,0
31a040b9fb884472a2c653ef8723da9c,ark/deepseek-v3,4985,1885,6870
31a040b9fb884472a2c653ef8723da9c,gpt-4.1,2283,84,2367
31a040b9fb884472a2c653ef8723da9c,unknown,0,0,0
31a9a4b8cd5a44ee9d28c376acdaaa3a,ark/deepseek-v3,629,328,957
31abb0271bba4c2db7b30f7545d6d1ce,ark/deepseek-v3,1455,207,1662
31abb0271bba4c2db7b30f7545d6d1ce,unknown,0,0,0
31b17f735c3f40789444cd20a6004f63,deepseek-chat,617,57,674
31b17f735c3f40789444cd20a6004f63,unknown,0,0,0
3201f5ad27c2486bbe25012adc8384c7,deepseek-chat,5,15,20
3201f5ad27c2486bbe25012adc8384c7,unknown,0,0,0
3226a25c41f64a17816d6fedf2954e6e,ark/deepseek-v3,465,97,562
3226a25c41f64a17816d6fedf2954e6e,unknown,0,0,0
323ce16b6c414b888ff496cca5549557,ark/deepseek-v3,7344,3193,10537
323ce16b6c414b888ff496cca5549557,unknown,0,0,0
3254fd8899f04d63a3dc166e1f66c0d6,ark/deepseek-v3,2967,295,3262
3254fd8899f04d63a3dc166e1f66c0d6,deepseek-chat,1251,93,1344
3254fd8899f04d63a3dc166e1f66c0d6,unknown,0,0,0
325bdf0c6bbf467eae5ddfe8742bfffe,ark/deepseek-v3,3509,1074,4583
325bdf0c6bbf467eae5ddfe8742bfffe,gpt-4.1,4125,851,4976
325bdf0c6bbf467eae5ddfe8742bfffe,unknown,0,0,0
32afd7687474465792a941a493a8b9bb,ark/deepseek-v3,1061,320,1381
32afd7687474465792a941a493a8b9bb,unknown,0,0,0
32ba6b3393c54442b76005b713d9a112,deepseek-chat,186,1046,1232
32ba6b3393c54442b76005b713d9a112,unknown,0,0,0
32bfe17e0cd94c8fad678128969131e4,ark/deepseek-v3,4512,610,5122
32bfe17e0cd94c8fad678128969131e4,unknown,0,0,0
32de21a8137048058092c40d16eb2fef,deepseek-chat,866,869,1735
32de21a8137048058092c40d16eb2fef,unknown,0,0,0
3372e8bc229448ee93801b2d4c310bfd,unknown,0,0,0
33ade38fa5d84f4b94a92cc5d4e0673a,deepseek-chat,832,942,1774
33ade38fa5d84f4b94a92cc5d4e0673a,unknown,0,0,0
33e67250bc4243929bf4c46b9638c35c,deepseek-chat,2091,1524,3615
33e67250bc4243929bf4c46b9638c35c,unknown,0,0,0
3415c9db23864d6b82d78459b84a73f9,deepseek-chat,643,576,1219
3415c9db23864d6b82d78459b84a73f9,unknown,0,0,0
3433f0dea7d04828b5c7229e4521e6ae,ark/deepseek-v3,465,91,556
3433f0dea7d04828b5c7229e4521e6ae,unknown,0,0,0
344d813d0e9d4c268db7e54c637ef353,deepseek-chat,7,60,67
34cab51e94be4ebca1c18381861e490e,unknown,0,0,0
34e9ad4655d74e9ea1e06a495c5b94be,unknown,0,0,0
3514c98f723c48f5917b5fa6847938cf,deepseek-chat,1503,273,1776
3514c98f723c48f5917b5fa6847938cf,unknown,0,0,0
351bb41c8e544836bcc9da7d4b2580f5,unknown,0,0,0
3592deca25a04b26919b7772644214bd,deepseek-chat,5,15,20
3592deca25a04b26919b7772644214bd,unknown,0,0,0
35e85285dcf5456cb1f8e2ec9d6a287a,ark/deepseek-v3,622,277,899
35eb56e44c2044a3b5c0a34d4ff87fd4,deepseek-chat,106,2051,2157
35eb56e44c2044a3b5c0a34d4ff87fd4,unknown,0,0,0
36048c9fdff34cc0886aa23a883985f5,ark/deepseek-v3,1455,218,1673
36048c9fdff34cc0886aa23a883985f5,unknown,0,0,0
3655498322f54031862d0a2bdd1a985d,deepseek-chat,15,884,899
3655498322f54031862d0a2bdd1a985d,unknown,0,0,0
367b7fd23b1545d2b4d5c9b332edc058,deepseek-chat,93,349,442
367b7fd23b1545d2b4d5c9b332edc058,unknown,0,0,0
36b8c33805214b308e593387d4c75ee5,unknown,0,0,0
36c372f800684fef8f8579c1f0a46e6a,deepseek-chat,114,389,503
36c372f800684fef8f8579c1f0a46e6a,unknown,0,0,0
36d909079a1f47ffbad1edd27b96a324,unknown,0,0,0
370a61c4e38349d088dbd7ba9d3f1a49,unknown,0,0,0
371106f7557340a3acd32673426f1c52,ark/deepseek-v3,465,94,559
37226e5f4e4b490d871a6c163946dc29,deepseek-chat,1846,182,2028
37226e5f4e4b490d871a6c163946dc29,unknown,0,0,0
373f33a5c03944158713491f6bdf7e25,deepseek-chat,6,128,134
373f33a5c03944158713491f6bdf7e25,unknown,0,0,0
375c29a028814786b80f1618685d40fa,deepseek-chat,1403,535,1938
375c29a028814786b80f1618685d40fa,unknown,0,0,0
37a05a444b9c4db4a3adb1eea0a3a01d,deepseek-chat,33,771,804
37a05a444b9c4db4a3adb1eea0a3a01d,unknown,0,0,0
37a0efb214074ba09056d7cf1e9977cf,unknown,0,0,0
37daa159f4484d9597717a5b4d8cca52,deepseek-chat,4,11,15
37daa159f4484d9597717a5b4d8cca52,unknown,0,0,0
37efc79e81c54d508d3a8acae61cd9b5,deepseek-chat,15,881,896
37efc79e81c54d508d3a8acae61cd9b5,unknown,0,0,0
37fa588e26ed485cbddb6624738ef020,unknown,0,0,0
3830284ce98543d6b1c564b403c841cf,deepseek-chat,652,534,1186
3830284ce98543d6b1c564b403c841cf,unknown,0,0,0
3834d67e3ef849269bec090c09f19d22,deepseek-chat,5,166,171
3834d67e3ef849269bec090c09f19d22,unknown,0,0,0
389473d9fe904ec5bb86381d707c4673,unknown,0,0,0
38d5278cb4e046a59ef5148a16f6d262,ark/deepseek-v3,315,460,775
38e40356a3ba45f3a666fa8a046d6403,deepseek-chat,1251,114,1365
38e40356a3ba45f3a666fa8a046d6403,unknown,0,0,0
39086cda73f44267ab92122ef5fa7889,unknown,0,0,0
390b672d7c5d4a7ca0bb319f522bfb42,deepseek-chat,17,207,224
390b672d7c5d4a7ca0bb319f522bfb42,unknown,0,0,0
390c82ecf6b94ec88bc58de139c07d4f,ark/deepseek-v3,629,413,1042
392e49abaea9429ca9b2cdd85fb5a713,deepseek-chat,7,40,47
392e49abaea9429ca9b2cdd85fb5a713,gpt-4o-2024-05-13,11,22,33
392e49abaea9429ca9b2cdd85fb5a713,unknown,0,0,0
3937b04ad123437cb00184a7bc32741b,deepseek-chat,828,863,1691
3937b04ad123437cb00184a7bc32741b,unknown,0,0,0
397128fb83c5438ba668edd9c7f48a1f,unknown,0,0,0
398202613b7745e9943154407eecfc06,ark/deepseek-v3,465,104,569
39b485ed71fc4cc4a6c5ea4c980581cf,unknown,0,0,0
39d7c19366984a2ca278646df4eab2ba,ark/deepseek-v3,1485,770,2255
39da753d734e4912a696a961dac12984,unknown,0,0,0
39e73c5430ae42fb96d76d62fbab10b1,deepseek-chat,4,29,33
39e73c5430ae42fb96d76d62fbab10b1,unknown,0,0,0
39edd5df6128462dbbeba642fa6bc0da,deepseek-chat,1448,719,2167
39edd5df6128462dbbeba642fa6bc0da,gpt-4.1,3745,493,4238
39edd5df6128462dbbeba642fa6bc0da,unknown,0,0,0
39f01a99e78d4d82bec1c8c9acb08ecb,deepseek-chat,114,415,529
39f01a99e78d4d82bec1c8c9acb08ecb,unknown,0,0,0
3a11bb632f03447ba4aecfb78451df07,deepseek-chat,60,2692,2752
3a11bb632f03447ba4aecfb78451df07,unknown,0,0,0
3a16f61cd1084585b2e8915949467fe5,unknown,0,0,0
3a37d8e7c4b14fb2892669262ef39f22,deepseek-chat,5,1,6
3a37d8e7c4b14fb2892669262ef39f22,unknown,0,0,0
3a87aeef516543648b273b5d302bb5ca,unknown,0,0,0
3a8abf2421f644f7b97f64f50c884575,unknown,0,0,0
3ab32e333cd846758b90dc50ba3718da,ark/deepseek-v3,6632,756,7388
3ab32e333cd846758b90dc50ba3718da,unknown,0,0,0
3ac1718467ab4dc9b27b0467966363cb,deepseek-chat,4,14,18
3ac1718467ab4dc9b27b0467966363cb,gpt-4.1,554,28,582
3ac1718467ab4dc9b27b0467966363cb,unknown,0,0,0
3ac738a4782143a9aafea711e90112a0,deepseek-chat,2792,1031,3823
3ac738a4782143a9aafea711e90112a0,unknown,0,0,0
3accd2afc4e642699cd1976e323d3f17,unknown,0,0,0
3ade4d159f1a4d8cbd50d9c83ba18a1d,ark/deepseek-v3,1485,726,2211
3aff644f8e6a4c3b9999ddd4ab1ea361,ark/deepseek-v3,1078,329,1407
3b004bd8a627452386f1198422367e2f,unknown,0,0,0
3b3d1b70da444ae0b7d45442912dfb62,ark/kimi-k2,28,19,47
3b5bdca0c99e4907beeffd6deff2ba69,ark/deepseek-v3,465,89,554
3b82acd4aab74cb3af62ae907a20912d,ark/kimi-k2,289,389,678
3b89f8ee10b1456cb3a994812f60a151,unknown,0,0,0
3b8ce560d1af4bfba20c22c82b6a38f8,deepseek-chat,1131,220,1351
3b8ce560d1af4bfba20c22c82b6a38f8,unknown,0,0,0
3ba6e3f5625c403eba6f5c5fcefa8d88,ark/deepseek-v3,1485,760,2245
3bb20377c6f540a390a9a0da0ac78c3f,ark/deepseek-v3,5440,1387,6827
3bb20377c6f540a390a9a0da0ac78c3f,unknown,0,0,0
3bb6831ae2274d0f90d81c33c52a7c9d,deepseek-chat,4,15,19
3bb6831ae2274d0f90d81c33c52a7c9d,gpt-4.1,553,27,580
3bb6831ae2274d0f90d81c33c52a7c9d,unknown,0,0,0
3bbf3bfbef4a4e439a335e41d5037659,deepseek-chat,294,62,356
3bbf3bfbef4a4e439a335e41d5037659,unknown,0,0,0
3bd453e597804c708a0668e7ce16c532,unknown,0,0,0
3be11239b93243a7b8bd121d065deb49,deepseek-chat,93,412,505
3be11239b93243a7b8bd121d065deb49,unknown,0,0,0
3bf681e23de046da8f118def5d0a3378,unknown,0,0,0
3c2d5e6efb4e4a81adc8a54e0ded761d,unknown,0,0,0
3c3bb9e9e4024c4cb7759bc8b739d4cb,ark/deepseek-v3,92,98,190
3c461fe97e9b474b8f199e0e373d270f,unknown,0,0,0
3c54b812f0e74d8f9a1117286f8adbb2,unknown,0,0,0
3ca18ce6f0ad42268fbfe2cfebbcf0a5,ark/deepseek-v3,1006,579,1585
3cc9b0a623c542d7b3d04f318ede01a9,ark/deepseek-v3,1455,198,1653
3cc9b0a623c542d7b3d04f318ede01a9,unknown,0,0,0
3d14e185aa0140b499e72d7d9bf1fe30,unknown,0,0,0
3d440a0a3bac4bfface83f8bef695efd,unknown,0,0,0
3d9fd67e36d74b068a786f056c717a73,unknown,0,0,0
3dd6ec2a9b444c019612e1c52fb1f58d,ark/deepseek-v3,561,207,768
3dd6ec2a9b444c019612e1c52fb1f58d,unknown,0,0,0
3df5d83875754ba2a9dd6d16ec15c62e,deepseek-chat,91,370,461
3df5d83875754ba2a9dd6d16ec15c62e,unknown,0,0,0
3e3789cd2ab249c2a74c969f7e732743,deepseek-chat,3154,1401,4555
3e3789cd2ab249c2a74c969f7e732743,gpt-4.1,3316,898,4214
3e3789cd2ab249c2a74c969f7e732743,unknown,0,0,0
3e394cf63d6041b7a16436dd2311e5b4,unknown,0,0,0
3e4692fa1c2043a5b063a00189dee9d4,deepseek-chat,29,456,485
3e4692fa1c2043a5b063a00189dee9d4,unknown,0,0,0
3e4d26e63d2c4effb34b83bed5100d79,unknown,0,0,0
3e60e6664e6d4a4da9922b40e69689c6,unknown,0,0,0
3e8646b80a6048888f94b523f54d1112,ark/deepseek-v3,1485,744,2229
3e8b40871f19460494411784b8f36c9e,deepseek-chat,886,444,1330
3e8b40871f19460494411784b8f36c9e,unknown,0,0,0
3eb4b51c4a864a088dd7b6d31af32fb4,unknown,0,0,0
3ebb31d541f648a495fb7accade7b30d,ark/deepseek-v3,1909,62,1971
3ebb31d541f648a495fb7accade7b30d,deepseek-chat,9501,1750,11251
3ebb31d541f648a495fb7accade7b30d,unknown,0,0,0
